id,source_website,source_label,source_url,geo_validation,author,review_date,rating,sentiment,review_text,tier1,tier2,tier3
rvw-000223,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_21235948,bbb_us_business,BBB complainant,2024-02-02,1,negative,"Service or Repair Issues. On january 18th REMOVED i purchased a 2022 *odge Ram Promaster vin number REMOVED for the amount of $29,000 and also purchased a Post Sale inspection, For $175, after the vehicle passed inspection i noticed that the van had structural damage to the * pillar of the van by, the van had holes drilled into the d pillar of the van which damaged the * pillar and is structural damage, i arbitrated this with Manheim REMOVED arbitration and they took a long time to reach back out to me and when they did email me they said that their ""mechanics inspected the unit and found no frame damage"" even though the REMOVED arbitration guidelines state that the * pillar is a structural component and a load bearing brace on the van. I sent the REMOVED arbitration guidelines and policies to the arbitration department who then ignored my emails and has not responded. Im now being forced to either pay for the unit, re run the unit which will incur huge financial losses that will force me to the point of bankruptcy. I have spoken to multiple people at manheim REMOVED and the arbitration is supposedly to protect buyers in case of undisclosed damage, the condition report did not disclose any structural damage. And they are refusing to acknowledge the structural damage that is clearly visible in the photos on their condition report. Arbitration is supposed to help the buyers when the vehicle is misrepresented which they did misrepresent the vehicle as having no structural damage and the vehicle clearly has structural damage to the * pillar, if i sell this vehicle to a customer i can be sued due to the d pillar structural integrity being compromised by the drilling and installation of the aftermarket accessories, this is all stated in the REMOVED arbitration policies that manheim is supposedly upholding but they are not following the policy stated and are not working with me to resolve the issue. This is unacceptable because the policy is clearly stated on their website and they refuse to uphold it.",Customer Service & Communication,Communication Follow-up & Escalation,No Callback / Unresolved Case
rvw-000224,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=10889289178,apple_us_store,Dr. Seun Mafa,2024-02-01,1,negative,App not loading on iOS. Pls act fast as it’s not loading on iOS,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000225,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/customer-reviews?page=3#0443_6001743_272081,bbb_us_business,Michael R,2024-01-31,1.0,negative,"MANHEIM NY METRO SKYLINE, REMOVED We purchased a vehicle with a NO TITLE HOLD UP announcement. HOwever, that was a false announcement. There is a hold up. The dealer does not even have the Title yet. I have been trying to get the title for two weeks with no luck. I started an arbitration and was told that I could not arbitrate a scam announcement, that is written on the title. I was told that even though it was annonced s no title hold up, because it was not announced as title present that I am unabe to arbitrate. Despite, I asked them before evenmmaking the purchased. REMOVED at Manheim Metro Skyline and others. To retaliate, they decided to hold the tile on another vehicle because they claimed that there was a $9 fee owed to the auction.AVOID THIS PLACE AT ALL COST",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000226,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=10858533033,apple_us_store,Tommy7990,2024-01-24,1,negative,"Worst app on my phone. This is not only the worst app for all auctions. It’s the worst app on my phone period. It logs me out every time I use it, loads slow, camera scanner is horrible. I usually scan a vin with Carfax app and copy and paste it to this one. Extremely inefficient",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000227,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/customer-reviews?page=3#0443_6001743_268392,bbb_us_business,Mike N,2024-01-16,1.0,negative,"Absolutely 0 customer service , I opened an arbitration for late title 8 days ago , take to someone and was told they will follow up with me in a day or two , 8 days went by and nothing. I called 2 times , each time it took 45 minutes to answer my call and she said there nothing she can do and I have to talk to the same person who I talked to before and she is not available today. She might call you in a day or two. I asked her to read her notes but my claim she refused . I would stay away from this auction.",Customer Service & Communication,Communication Follow-up & Escalation,No Callback / Unresolved Case
rvw-000228,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_21152748,bbb_us_business,BBB complainant,2024-01-16,1,negative,"Service or Repair Issues. I Purchased a 2011 Audi S4 Vin# REMOVED 108,107mi, with a good condition report, Graded at 3.6 out of a 5.0. ( I can provide) I paid good money for the car based on that info $7,635.00 when the car was transported to PA, I found that the ""Transmission Gear Icon"" light was on, indicating that the transmission wasn't opearating correctly. Attempted to drive car, slipping badly, no reverse, I Proceeded to call the REMOVED auction, Told them about transmission issue, and they stated car was sold ""as-is"" deal stands. I asked why the condition report didn't show REMOVED light"" No reponse ? My concerns are;1) Why wasn't the Trans light reported on the condition report ?2) Are the auction people doing these condition reports that incompitant, that they didn't see icon ?3) When car was tested or moved, they didn't feel slipping ?4) When I asked auction about this, They claimed that they only make sure car moves foward & backwards. They don't road test the car, No reponse. 5) Now I checked the REMOVED arbitration rules, and it didn't state that, Strangely enough they revised the REMOVED rules, ""after my purchase to reflect, that they only make sure the car moves foward & reverse. 6) To me, its obvious, the auction condition reports, favors the seller, not the buyer. ""3.6 REMOVED ""7) I realize, I've been taken, Under advise from REMOVED PA, I attempt to resell the car and cut my losses. I register the car at REMOVED PA, They do a condition report, and grade the car as a ""1.2 REMOVED "", announcing the trans issues, I'm at a loss for words, that the REMOVED was changed to such a low REMOVED , How can PA, differ from REMOVED so much ? the car barely bids to $2,000, far too low for me to sell it at such a loss. and when I purchased it, it ran thru a normal running lane, yet REMOVED PA ran it the REMOVED Lane"" which is for cars needing extensive repairs !!8) The repairs required to fix the trans issue, requires a new clutch $1,800, and a valve body $3.000 in parts plus labor @ $2,000. making it impossible to fix, and resell the car !!9) Had the REMOVED auction disclosed the trans issue, I would have Not Purchased the car !!Now comes the 2nd part: I went onto ""OVE"" on the auction site, found a 2012 Land Rover LR4, Vin# REMOVED needing timing chains, at REMOVED , Now I thought, I was wise to REMOVED policy, i contacted the seller before the purchase, I confirmed the issue was ""Timing Chains"" and verified the truck ""Ran"" in order to load it up on the transport truck, which I also contracted thru the auction. Seller agreed, and I purchased it for the agreed price of $3,600. plus a $700. transport fee. Afterwards, the transporter, contacts us that truck doesn't run, making it impossible to load onto the truck. I called REMOVED CH, and they stated to file an Arbitration claim, to which I did, and the auction stated ""the deal stands, sold as is"" I explained my conversation, with the seller, NO change, sold. I told them, that if the truck couldn't be loaded, it would have to be ""Flat bed towed"" from REMOVED to PA, would be significanly higher $2500-3,000. and if it didn't run, it now probably needs and engine, due to valve damage ""interference motor"" $10-12000. for a used engine, plus labor making the purchase impractible. My position is, if the auction would have accuratly reported the condition report, I wouldn't be in this position. I am an ASE ceritfied mechanic, with over 40 years experience. I know the costs involved to replace timing chains on Land Rovers, which allowed me to bid accordingdly. With regaurds to the Audi, If they would have disclosed REMOVED light on, Or Announced ""No REMOVED "" I would have NOT PURCHASED either car. Manheim should undo the deals and make me whole. I will gladly supply the condition reports, and any other infomation, you may require for clarification.""OVE"" is Manhiems ""ON Line Vehicle Exchange"" sales, not running thru physical lanes "" REMOVED "" is Manheim Auto Auction"" CHI is Manheim REMOVED , PA is Manheim PA, REMOVED "" is Manheims Total Resouce Auction, for disabled vehicles "" REMOVED "" is Cond",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000229,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_21149897,bbb_us_business,BBB complainant,2024-01-15,1,negative,"Service or Repair Issues. I purchased a 2016 Acura mdx from Manheim chicago last Thursday. Condition report is 4.4 out of 5. That is almost a flawless car. Vehicle is as is but the condition report is 4.4. The report stated very minor issues and after purchasing car and having it transported to me. Further inspection revealed many issues with the exterior paint and very poor patch up paint job on parts of vehicle that middle school kids could've done better. Yet it wa rated 4.4 Took pictures of all the things not listed in report and started the arbitration. Got a call back today saying since it was as is they aren't able to do anything. I asked the lady who was named Jennifer why was the condition report false because people who buy cars online are relying solely on the reports the auction generates. This is an absolute scam to put high condition report on cars while they are as is and then once sold they use the ""you bought it as is"" excuse to show you they hold power over the customers. This is malicious malpractice and I know many other customers have the same complaint and this also isn't the first time it happened to me. I'm not sure if this is a Manheim issue or a Manheim Chicago issue where people in charge are misusing their position at work to dupe customers. Photographic evidence exists of all items missing in condition report, like purposely left out because they're intention is to give car higher rating and then when confronted about it they fall back on its as is car. That doesn't give them the right to mislead customers and then to degrade them for buying as is. Why put a condition report on a car if your not going to honor the intentional missing damages? Please help resolve this issue and prevent this from happening as a common occurrence. Thank you and looking forward to a response.",Customer Service & Communication,Communication Follow-up & Escalation,No Callback / Unresolved Case
rvw-000230,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_21121488,bbb_us_business,BBB complainant,2024-01-11,1,negative,"Service or Repair Issues. REMOVED 2017 PORSCHE Hello, This Dates back to 2022, When I owned a REMOVED On 02/07/2022, I lent 10,000$ to a Customer REMOVED . Months go by REMOVED goes a-wall. 0$ in payments are made! Account goes in default and the repossession process is started! After failed attempts to locate the vehicle. I ceased attempts to locate as its costing me money day by day. I write this off as a loss. On 12/01/23 vehicle is found in possession of Manheim Auction in REMOVED . (By a quick search) I then hired a Recovery Agent in the REMOVED , 01/02/24 And an attempt was made to recover the vehicle, 01/05/23 Per the agents attempt was unsuccessful. U guys are in position of a vehicle without a valid title, & a lien on it. I simply need the vehicle or contract be paid in full. Borrower was granted title loan, REMOVED sold vehicle to shift, Shift couldnt sell car due to car not being available to register vehicle ( I hold current title REMOVED ), Shift then tries to get rid of car by selling vehicle at auction. And have another buyer deal with trouble. I have since transferred the title in my name and will not release anything to anyone till dues are paid",Customer Service & Communication,Support Access & Response Time,Long Hold Time / Hard to Reach Support
rvw-000231,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_21068507,bbb_us_business,BBB complainant,2023-12-28,1,negative,"Product Issues. 11/15/2023 purchased 8 vehicles. received late charge of $400 per unit on 6 of them. We are on a REMOVED automatic sweep where REMOVED pays automatically. Called the awful phone system under which no one wishes to take ownership of an issue and everything gets emailed along with a statement that ""they will call you back"". The claim was denied by REMOVED and one can only assume that the email from the call center did not provide the details (as per usual). There is a message in their file that they called me which of course did not occur. The complaint is that we want a refund AND A NEW FORM OF COMMUNICATION> One way communication is simply not acceptable.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000232,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=10712210338,apple_us_store,Funciona e é facil de usar,2023-12-18,1,negative,"Simulcast So bad. It's impossible to watch a Auction by IPad or IPhone, so many bugs, freezing",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000233,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/customer-reviews?page=3#0443_6001743_264889,bbb_us_business,Joey G,2023-12-14,2.0,negative,Buyers fees are outrageous .......no appreciation for dealers with these buyers fees !!Returned a vehicle due to no title and took 2 weeks to get money reimbursed .....should have paid my tow fee to return vehicle but fees only apply to customers not Manheim. They have a lot of wasted expenditures but don't seem to care because company pass those on to dealers !,Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000234,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_21004509,bbb_us_business,BBB complainant,2023-12-13,1,negative,"Service or Repair Issues. We purchased a vehicle that was represented by Manheim REMOVED as a REMOVED Sienna XSE Anniversary edition. We bought this vehicle on November 27th and had to have it transported to S REMOVED . The vehicle took a longer than expected time to get here. When it did arrive, we had a routine inspection done a few days later at REMOVED . It was found that this vehicle was not an XSE Anniversary edition but a XLE which is valued about $7,000 less. We arbitrated the vehicle through Manheim REMOVED and were too essentially, too bad its been 16 days which is longer than the 10 we give you.were closing the case. The vehicle has not been driven and is in the same condition as when we purchased it. Furthermore, all the badging on the vehicle is blacked out making it extremely difficult to see. Manheim STILL is showing this vehicle as an XSE Anniversary Edition through their own valuation system called MMR. There are definitely extenuating circumstances that call for their policy to be extended. The uploaded images show what Manheim represented it as (with the balance paid) and what it actually is (MMR)","Lot Condition, Listing Status and related",Third-Party Inspection Authorization & Scheduling,Previewing/ Inspecting Vehicles
rvw-000235,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/customer-reviews?page=3#0443_6001743_264507,bbb_us_business,Yousef F,2023-12-11,1.0,negative,"We are appealing because we brought it in for a bad motor and excessive smoking and Manheim claimed the motor was good after inspecting it in the allotted time given to us. We then picked up the vehicle from manheim brought it back and the unit was still smoking with same issue obvious bad motor. We took right to the REMOVED Dealer paid for a inspection which confirmed a $18000 dollar fix for the motor. We went to the head of arbitration REMOVED and REMOVED who told us i quote "" REMOVED , as I reviewed this claim, when the unit was on lot these issues did not exist. I understand you then took it to a dealer after-the-fact.However, if you are appealing the decision. The unit cannot leave the lot. We would either have a Manger, 3rd Party inspect the unit as next step. At this point, because the unit was removed from lot, we can no longer entertain the claim."" This vehicle was picked up and taken to arbitration and manheims mechanics confirmed it was good so we picked it up. We then brought it back because it was still bad after taking it to the actual dealer to prove manheim wrong. Why would we appeal the decision and not pick up the vehicle when we trusted what manheims claim the motor had no issues. We were not aware we have to bring a mechanic to the auction to confirm what you all stated. It could not be an issue after the fact we took the vehicle back assuming your mechanics checked the vehicle. So we continued to see the smoke and took the vehicle to the dealer who confirmed the issue and REMOVED in the oil. . We will not accept this decision. We have had this same issue before with a different vehicle and were refunded as we should be. We also know Manheim has run the vehicle twice under our name since returning the vehicle to try and sell and see what you all could salvage from Manheim's mistake. We spend $500,000 to REMOVED per week still treated like trash. REMOVED","Lot Condition, Listing Status and related",Third-Party Inspection Authorization & Scheduling,Previewing/ Inspecting Vehicles
rvw-000236,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_20977105,bbb_us_business,BBB complainant,2023-12-08,1,negative,"Delivery Issues. Ordered transportation for a car. I paid for it. When i learned there was no ETA after 5 days, i callled. It has been more than one months since i have been waiting for a refund. That is with calling about 20 times and each time about an average of 30 minutes on the phone.","Payment Refunds, Transaction Issues and Deposits",Refunds & Membership Billing,Deposit Refund Status
rvw-000237,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=10651475518,apple_us_store,YellaPeeze,2023-12-02,2,negative,New update. My app keeps crashing… Not good,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000238,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_20921644,bbb_us_business,BBB complainant,2023-11-27,1,negative,"Sales and Advertising Issues. We have posted a vehicle for auction on ""Red Light"" ""AS IS"" sale on Nov 14, 23. We contacted the auction to ensure the listing is ""AS IS"", on Nov16th (attached is a phone log), they have assured us that it's posted as ""RED"" line We later spoke to the auction rep. about the payment and he stated that it's being held for arbitration despite that he see the listing is posted as ""Red"" line ""As Is"" and no arbitration allowed, those two calls where made on Nov 20th. (attached is a phone log), his statement confirmed the previous call on Nov 16th Today, Nov 27th, we have been informed that the sale has been cancelled and that we have to pay for shipping the vehicle from REMOVED to VA at our expenses. REMOVED , Automotive Claims, from Manheim quoted in his email today that ""The REMOVED may show it as a Red-light vehicle, but it was listed as Green light. The seller is responsible for the transportation of the buyer if there is an issue found with the vehicle that is subject to arbitration.""We mentioned to Mr. REMOVED that such error is generated by Manheim auction system, not us. His response was ""the sellers responsibility to monitor the sale"" For the record, we have monitored the sale, made the call to ensure a proper classification of sale. Furthermore, sellers have no control over Manheim's posting system as he claimed and thus, his statement must be dismissed His admission that the vehicle is listed as ""AS IS"" and yet, the auction still accepted the arbitration, is substantial, conflicting with NAAA policy and guideline and rather discriminatory as some buyers receive favors or treated better than others.Such action and decision from Manheim has caused us a loss of sale, time and efforts, and arranging and paying for posting the vehicle and ship it back from REMOVED to VA.We are seeking the reimbursement of the cost of posting the vehicle for sale on Manheim site, in addition to the cost of shipping the vehicle back from REMOVED to VA. Yours, REMOVED",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000239,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_20913596,bbb_us_business,BBB complainant,2023-11-24,1,negative,"Service or Repair Issues. On November 21, I purchased a 2017 REMOVED Focus SE, the associated VIN is 1fadp3k29hl202543 from the public auction. I purchased this vehicle as a birthday gift for my 18 year old son. The day prior I was told I could preview the cars going for sale as long as I arrived by 4 pm, when I arrived I was told only dealers could preview the vehicles - red flag #1. I arrived on the morning of the auction and registered as required. The picture displayed showed a green light silver car with extra clean interior so I bid $3800 as the final bidding price. When I went to check out, the paperwork listed structural damage and the price was listed as $3900 - red flag #2. Upon driving the vehicle home I noticed a few roaches but when I turned on the heat they began to take over the vehicle - red flag #3. I cant even open the hood how can they guarantee no engine, transmission damage - final straw. Im concerned because roaches emit harmful bacteria that could be harmful to my son who needs this car to make it back and forth to school. In addition to not fully knowing whats under the hood. After reaching out they offered to mail a check for a nominal amount and the 2nd time offered to pay for a cleaning but the work is on me to identify cleaning company, have car towed, etc. on 11/24, I found this VIN # on co-parts in a terrible condition with significant damage to the front. Shame on Manheim and REMOVED for betraying the and the public trust as I believe they clearly knew the condition of this vehicle and at best probably should have listed it as yellow or even red given the imminent infestation.","Lot Condition, Listing Status and related",Lot Condition Reporting,Lot Damage
rvw-000240,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=10#0443_6001743_20846268,bbb_us_business,BBB complainant,2023-11-08,1,negative,"Service or Repair Issues. Manheim employee, REMOVED , deliberately violated Manheim's REMOVED arbitration policy, In specific section VII part G on page 8. It states: "". Vehicles may not be arbitrated based solely upon information provided in REMOVED Vehicle Histories ( REMOVED ) or printed REMOVED reports. Auction and Seller are not bound by information listed in REMOVED . Examples of REMOVED include Carfax, AutoCheck, NMVTIS, etc."" I sold this vehicle "" REMOVED "" on 9/15/23 and it has a clean title, clean transfer documents, and a clean auto check. They are in direct violation of the aforementioned arbitration section. The arbitration manager at Manheim REMOVED , REMOVED along with AGM REMOVED intentionally ""solely"" used an edvh as the only means to arbitrate this vehicle. After alerting him to this violation of the policy he ignored my requests to find a reasonable resolution and made an unpopulated announcement on my own vehicle. REMOVED has a personal issue in regard to this matter and I request he relinquish himself from all aspects of ""MY"" vehicle. REMOVED is unjustifiably making me take the vehicle back even though they violated their own arbitration policy. I have supporting documents to justify this complaint. Also states that seller and buyer are not bound by an electronic vehicle history report. They are binding me by using this report which it also clearly states that's a violation of. Neither REMOVED nor REMOVED pulled the REMOVED inspection reports themselves therefore in direct violation of Manheim arbitration policies on two fronts. One for solely using Carfax as a means of arbitration and the second by binding me with a Carfax report. This is all stated in their own arbitration policies as seen on their own website. I'm requesting Manheim absorb this car under element or meridian or make up the difference in sale price discrepancy.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000241,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=11#0443_6001743_20842292,bbb_us_business,BBB complainant,2023-11-08,1,negative,"Service or Repair Issues. Purchased the vehicle with vin number: REMOVED on October 12th, 2023 with condition report of score 4.3 out of 5. The vehicle was on our possession next day(October 13th, 2023), however, we noticed that there is a substandard damage on the rear truck door and rear bumper. We immediately opened arbitration case same day and sent back the car to the Manheim REMOVED for further inspection. A new report came back two weeks later, showing score of 3.7, as it was 4.3 previously. In addition, the new Credit Report also illustrates that there is a substandard paint work on the rear lift gate needs to be replaced. Manheim REMOVED closed our case on October 22nd, 2023, explained the repair would not costs more the $800, and agreed to reimburse us $800 for repair. They refused to provide further settlement or unwind the deal. However, it is made by all plastic on a 21 Siennas rear truck door, there is no way to repair it, instead we would need to replace the whole thing, which could costs more than $3,000. Since there are major misrepresentation of the vehicles condition per Credit Report provided by the auction company, it affected our decision making. Although they offered $800 for repair expense reimbursement, it could costs way more than $800 to repair. Due to this fact, our company would like to terminate the transaction. Our case would qualified to unwind the deal under NAAA policy.","Lot Condition, Listing Status and related",Lot Condition Reporting,Lot Damage
rvw-000242,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,mulletjocks,2023-11-07,1,negative,Total junk app. Refuses to even attempt to work on Android.,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000243,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=11#0443_6001743_20834835,bbb_us_business,BBB complainant,2023-11-06,1,negative,"Service or Repair Issues. On November 2, 2023 Manheim Auctions of REMOVED received my 2021 GMC Truck. I made payment with my lender and Manheim Auctions is refusing to release my vehicle back to me even after they have received paperwork from my lender stating to release the truck back to me.",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000244,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,Empire Foundation,2023-10-25,1,negative,Had to uninstall the app. No matter what I do the app page jumps like crazy and I'm not able to use it because of so.,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000245,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,Raed Allan,2023-10-21,1,negative,After update App can't look at schedule sales.,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000246,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=11#0443_6001743_20752010,bbb_us_business,BBB complainant,2023-10-19,1,negative,"Service or Repair Issues. I bought a vehicle at MANHEIM Southern REMOVED VIN# REMOVED . 2011 REMOVED 335i. I started the vehicle and it caught fire with me in it I got injuries to my right leg burned I have attached pictures for proof. That is a liability and safety issue. The vehicle should not just catch fire. Luckily I wasnt that severely hurt. I am going to go to the hospital just to make sure its ok. I demand a refunded for this vehicle in full. I paid $2,185. The vehicle had to be removed per REMOVED","Payment Refunds, Transaction Issues and Deposits",Refunds & Membership Billing,Deposit Refund Status
rvw-000247,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=11#0443_6001743_20748377,bbb_us_business,BBB complainant,2023-10-18,1,negative,"Sales and Advertising Issues. Two select Manheim employees, REMOVED and REMOVED deliberately violated Manheim's REMOVED arbitration policy, In specific section VII part G on page 8. It states :"". Vehicles may not be arbitrated based solely upon information provided in REMOVED Vehicle Histories ( REMOVED ) or printed REMOVED reports. Auction and Seller are not bound by information listed in REMOVED .Examples of REMOVED include Carfax,AutoCheck, NMVTIS, etc.""They also violated Manheim New York's local arbitration policy, specifically part II. it states "" Sale day purchases must be arbitrated before exiting the auction gate to be eligible for a sale day arbitration."" the vehicle was purchased in the lane on sale day and exited the auction lot. therefore ineligible for arbitration. I sold this vehicle "" REMOVED "" on 9/15/23 and it has a clean title, clean transfer documents, and clean autocheck. They are claiming because of a carfax mileage discrepancy ""potential odometer rollback"" notice on the carfax, that they are arbitrating the vehicle. I have sold over 1k cars with Manheim and have never had this happen before. They are in direct violation of the aforementioned arbitration section. The arbitration manager at Manheim REMOVED , REMOVED along with AGM REMOVED intentionally ""solely"" used an edvh as the only means to arbitrate this vehicle. After alerting him to this violation of the policy he ignored my requests to find a reasonable resolution as I am the seller and have been selling with Manheim for over ten years. REMOVED is unjustifiably making me take the vehicle back even though they violated their own arbitration policy. I have supporting documents to justify this complaint.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000248,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/customer-reviews?page=3#0443_6001743_255044,bbb_us_business,kb k,2023-10-10,1.0,negative,Manheim REMOVED and REMOVED arbitration team do not adhere to their own policies and guidelines. Manheim REMOVED management is incoherent and condescending.,Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000249,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,Daniel Hewitt,2023-09-27,1,negative,"Absolutely hopeless, just downloaded the app, tried to sign in and cannot recognise sign in credentials. Hopeless",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000250,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=10381262091,apple_us_store,Nicholas urrutia,2023-09-18,1,negative,"Terrible outdated and slow, freeze all the time. Worst app on my phone . Impossible to work with. Always freeze and log you out . Really a waste of time",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000251,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=11#0443_6001743_20612546,bbb_us_business,BBB complainant,2023-09-15,1,negative,Sales and Advertising Issues. Someone took my brand new ACDelco battery out of my vehicle while it was being stored at the REMOVED location and replaced it with a bad used battery thats leaking battery acid all over my car and fuming sulfur smells. I dont understand why someone took my battery. I got the email from OnStar as soon as my battery was unhooked and Im not happy about it. I just replaced my car battery less than 6 months ago. I need to speak to someone higher power about this and my missing items.,Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000252,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,Omar Finjan,2023-09-07,1,negative,"Always on the auction day, the app starts acting up and stops working. Please tell your developers to find a new job or stop playing with the app.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000253,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=10343683553,apple_us_store,Stellaphant,2023-09-07,1,negative,"Just keeps getting worse and worse. Amateur hour over at Manheim digital, these fools are ridiculous. How this app has more than 1 star ratings on here means people are paid to review or they are bots. Regardless, the app is junk. The website isn’t much better. Customer service is the same. The whole Manheim operation is this way.",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000254,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=10327185664,apple_us_store,Rosamelamonda,2023-09-02,1,negative,"Horrible app. They need to put more effort on this app, it keeps crashing and it has so many bugs, it’s way better on the computer, the app is SUPER BAD !",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
